precision,recall,threshold
0.5534839993651026,1.0,5.6536532e-11
0.5534907572464652,1.0,5.6655274e-11
0.5534975152928535,1.0,5.695279e-11
0.5535042735042736,1.0,5.718791e-11
0.5535110318807311,1.0,5.741382e-11
0.5535177904222325,1.0,5.7775014e-11
0.5535245491287837,1.0,5.793502e-11
0.5535313080003907,1.0,5.80153e-11
0.5535380670370597,1.0,5.8205496e-11
0.5535448262387965,1.0,5.825092e-11
0.5535515856056074,1.0,5.869469e-11
0.5535583451374981,1.0,5.90618e-11
0.5535651048344751,1.0,5.9270915e-11
0.5535718646965442,1.0,5.930292e-11
0.5535786247237113,1.0,6.012385e-11
0.5535853849159829,1.0,6.014243e-11
0.5535921452733645,1.0,6.0301285e-11
0.5535989057958626,1.0,6.086054e-11
0.553605666483483,1.0,6.0966385e-11
0.5536124273362317,1.0,6.128806e-11
0.553619188354115,1.0,6.131226e-11
0.5536259495371388,1.0,6.1350744e-11
0.5536327108853092,1.0,6.136151e-11
0.5536394723986321,1.0,6.148487e-11
0.5536462340771138,1.0,6.152558e-11
0.5536529959207601,1.0,6.17121e-11
0.5536597579295773,1.0,6.2045875e-11
0.5536665201035712,1.0,6.243002e-11
0.553673282442748,1.0,6.2574744e-11
0.5536800449471139,1.0,6.27198e-11
0.5536868076166747,1.0,6.277282e-11
0.5536935704514364,1.0,6.310089e-11
0.5537003334514052,1.0,6.318664e-11
0.5537070966165872,1.0,6.333904e-11
0.553720623442615,1.0,6.3351005e-11
0.5537273871034727,1.0,6.335511e-11
0.5537409149209064,1.0,6.336007e-11
0.5537544433993379,1.0,6.336019e-11
0.5537679725388158,1.0,6.358925e-11
0.5537747373564622,1.0,6.3718676e-11
0.5537815023393885,1.0,6.372536e-11
0.5537882674876005,1.0,6.3874184e-11
0.5537950328011043,1.0,6.406477e-11
0.5538017982799062,1.0,6.468421e-11
0.553808563924012,1.0,6.4686305e-11
0.5538153297334278,1.0,6.558665e-11
0.5538220957081598,1.0,6.566588e-11
0.5538288618482139,1.0,6.569594e-11
0.5538356281535962,1.0,6.584925e-11
0.5538423946243127,1.0,6.6594584e-11
0.5538491612603698,1.0,6.6638035e-11
0.5538559280617731,1.0,6.686505e-11
0.5538626950285288,1.0,6.72399e-11
0.5538694621606431,1.0,6.8022254e-11
0.5538762294581221,1.0,6.8048595e-11
0.5538829969209716,1.0,6.811183e-11
0.5538897645491978,1.0,6.8440004e-11
0.5538965323428069,1.0,6.847865e-11
0.5539033003018047,1.0,6.8641065e-11
0.5539100684261975,1.0,6.9340984e-11
0.5539168367159911,1.0,6.9406085e-11
0.5539236051711919,1.0,6.952626e-11
0.5539303737918057,1.0,6.9643055e-11
0.5539371425778387,1.0,6.9643326e-11
0.5539439115292968,1.0,6.966352e-11
0.5539506806461861,1.0,7.041092e-11
0.5539574499285129,1.0,7.0422876e-11
0.5539642193762832,1.0,7.061387e-11
0.5539709889895028,1.0,7.078486e-11
0.5539777587681779,1.0,7.0860234e-11
0.5539845287123147,1.0,7.1128076e-11
0.5539912988219191,1.0,7.121346e-11
0.5539980690969973,1.0,7.1387264e-11
0.5540048395375553,1.0,7.1420626e-11
0.5540116101435991,1.0,7.184335e-11
0.5540183809151349,1.0,7.187392e-11
0.5540251518521687,1.0,7.213541e-11
0.5540319229547066,1.0,7.242078e-11
0.5540386942227545,1.0,7.2437216e-11
0.5540454656563187,1.0,7.244647e-11
0.5540522372554052,1.0,7.249721e-11
0.55405900902002,1.0,7.262301e-11
0.5540657809501692,1.0,7.291017e-11
0.554072553045859,1.0,7.321704e-11
0.5540793253070952,1.0,7.3463235e-11
0.5540860977338842,1.0,7.368439e-11
0.5540928703262318,1.0,7.382296e-11
0.5540996430841442,1.0,7.396912e-11
0.5541064160076273,1.0,7.41952e-11
0.5541131890966875,1.0,7.445832e-11
0.5541199623513305,1.0,7.48766e-11
0.5541267357715627,1.0,7.4999236e-11
0.5541335093573899,1.0,7.521971e-11
0.5541402831088185,1.0,7.537396e-11
0.5541470570258542,1.0,7.564126e-11
0.5541538311085032,1.0,7.572657e-11
0.5541606053567718,1.0,7.64474e-11
0.5541673797706658,1.0,7.650268e-11
0.5541741543501914,1.0,7.654749e-11
